Product Name,Current Price,Description,Product URL,Image URL
Lenovo IdeaPad Pro 5 16IMH9 – Ultra 7,437000.0,"| – Intel AI Boost integrated Core Ultra 7 155H Processor | 
– 512GB SSD M.2 2242 PCIe NVMe | 
– 16GB LPDDR5x-7467 RAM | 
– 16″, (2048×1280), 120Hz OLED Display | 
– 6GB NVIDIA RTX 3050 GDDR6 Graphics | 
– Arctic Grey Color | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-pro-5-16imh9-ultra-7-3/,https://www.laptop.lk/wp-content/uploads/2025/01/Lenovo-IdeaPad-Pro-5-16IMH9-–-Ultra-7-300x300.jpg
Lenovo IdeaPad Pro 5 14IMH9 – Ultra 9,435000.0,"| – Intel Core Ultra 9 185H AI Processor | 
– 1TB M.2 PCIe NVMe SSD | 
– 32GB LPDDR5x RAM | 
– 14″, 2.8K (2880×1800) OLED, 100% DCI-P3, 120Hz Display | 
– Intel Arc Graphics | 
– Backlit Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-pro-5-14imh9-ultra-9/,https://www.laptop.lk/wp-content/uploads/2024/12/Lenovo-IdeaPad-Pro-5-14IMH9-–-Ultra-9-300x300.jpg
Lenovo LOQ Gaming 15AHP9 – Ryzen 7 (8GB RTX 4060 Graphics),434000.0,"| – AMD AI Integrate Ryzen 7 8845HS Processor | 
– 512GB SSD M.2 2242 PCIe 4.0×4 NVMe | 
– 1 x 16GB DDR5-5600 RAM | 
– 15.6″ FHD (1920×1080) IPS 300nits Anti-glare Display | 
– 100% sRGB, 144Hz, G-SYNC Display | 
– 8GB NVIDIA GeForce RTX 4060 Graphics | 
– 4-Zone RGB Backlit, English (EU) | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-loq-gaming-15ahp9-ryzen-7-8gb-rtx-4060-graphics/,https://www.laptop.lk/wp-content/uploads/2024/08/Lenovo-LOQ-Gaming-15AHP9-Ryzen-7-02-300x300.webp
Lenovo Legion Slim 5 Gaming 16AHP9 – Ryzen 7,419000.0,"| – AMD AI integrated Ryzen 7 8845HS Processor | 
– 512GB M.2 PCIe NVMe SSD | 
– 16GB DDR5-5600 RAM | 
– 16″ WQXGA 2k (2560×1600), 165Hz IPS, 100% sRGB Display | 
– 6GB NVIDIA GeForce RTX 4050 Graphics | 
– 4-Zone RGB Backlit Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-legion-slim-5-gaming-16ahp9-ryzen-7-2/,https://www.laptop.lk/wp-content/uploads/2024/12/Lenovo-Legion-Slim-5-Gaming-16AHP9-–-Ryzen-7-1-300x300.jpg
MSI Cyborg 15 A2RVE Gaming – Core 7,411000.0,"| – Intel Core 7 – 240H Processor | 
– 1TB M.2 SSD NVMe PCIe Gen4 | 
– 16GB DDR5 4800MHZ RAM | 
– 15.6″, FHD (1920×1080) 144Hz IPS Display | 
– 6GB NVIDIA GeForce RTX 4050 GDDR6 GPU | 
– 15.6″, FHD (1920×1080), 144Hz | 
– Single Backlit Keyboard | 
 |",https://www.laptop.lk/product/msi-cyborg-15-a2rve-gaming-core-7/,https://www.laptop.lk/wp-content/uploads/2025/07/MSI-Cyborg-15-A2RVE-Gaming-–-Core-7-300x300.jpg
MSI Katana 15 B13VEK Gaming –  i7,399000.0,"| – Intel Core i7-13620H Processor | 
– 512GB NVMe PCIe Gen4x4 SSD | 
– 16GB DDR5-5200 RAM | 
– 15.6″ FHD (1920×1080), 144Hz, IPS-Level Display | 
– 6GB GeForce RTX 4050 GPU | 
– 4-Zone RGB Gaming Keyboard | 
– Windows 11 Home | 
 | – MSI Essential Backpack | 
 |",https://www.laptop.lk/product/msi-katana-15-b13vek-gaming-i7/,https://www.laptop.lk/wp-content/uploads/2025/07/MSI-Katana-15-B13VEK-Gaming-i7-300x300.jpg
Lenovo IdeaPad Slim 5 16AKP10 – AMD Ryzen AI 7,399000.0,"| – AMD Ryzen AI 7 350 Processor | 
– 1TB M.2 4.0×4 NVMe SSD | 
– 32GB DDR5-5600 RAM | 
– 16″ 2.8K (2880×1800) OLED, 120Hz Display | 
– AMD Radeon 860M Graphics | 
– Luna Grey Color | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-5-16akp10-ryzen-ai-7/,https://www.laptop.lk/wp-content/uploads/2025/03/Lenovo-IdeaPad-Slim-5-16AKP10-–-Ryzen-7-1-300x300.jpg
MSI Cyborg 15 Gaming A13VFK – i7,395000.0,"| – Intel Core i7 13620H Processor | 
– 1TB NVMe PCIe SSD | 
– 16GB DDR5 5200Hz RAM | 
– 15.6″, FHD (1920×1080), 144Hz IPS Display | 
– 8GB NVIDIA GeForce RTX 4060 Graphics | 
– Single Backlit Keyboard | 
– FreeDOS | 
 |",https://www.laptop.lk/product/msi-cyborg-15-gaming-a13vf-i7/,https://www.laptop.lk/wp-content/uploads/2024/07/MSI-Cyborg-15-Gaming-A13VFK-300x300.webp
HP Envy 14 X360 2 in 1 fc0121TU – Ultra 7,390000.0,"| – Intel Ultra 7 155U Processor | 
– 1TB PCIe NVMe M.2 SSD | 
– 16GB DDR5 RAM | 
– 14″, (1920 x 1200) WQXGA Touch Screen Display | 
– Intel Graphics | 
– Meteor silver Color | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/hp-envy-14-x360-2-in-1-fc0121tu-ultra-7/,https://www.laptop.lk/wp-content/uploads/2024/10/HP-Envy-14-X360-2-in-1-fc0121TU-Ultra-7-300x300.webp
MSI Cyborg 15 Gaming A13VF – i7,389000.0,"| – Intel Core i7 13620H Processor | 
– 512GB NVMe PCIe SSD | 
– 16GB DDR5 5200Hz RAM | 
– 15.6″, FHD (1920×1080), 144Hz IPS Display | 
– 8GB NVIDIA GeForce RTX 4060 Graphics | 
– Single Backlit Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/msi-cyborg-15-gaming-a13vf-i7-2/,https://www.laptop.lk/wp-content/uploads/2025/06/MSI-Cyborg-15-Gaming-A13VF-–-i7-01-300x300.jpg
MSI Cyborg 15 A13VE Gaming – i7,379000.0,"| – Intel core i7 -13620H Processor | 
– 1TB M.2 NVMe Gen4 SSD | 
– 16GB DDR5 4800MHZ RAM | 
– 15.6″, FHD, 144Hz Refresh Rate Display | 
– 6GB NVIDIA GeForce RTX 4050 Graphics | 
– Backlit Keyboard | 
 |",https://www.laptop.lk/product/msi-cyborg-15-a13ve-gaming-i7-2/,https://www.laptop.lk/wp-content/uploads/2025/05/MSI-Cyborg-15-A13VE-Gaming-i7-300x300.jpg
Lenovo LOQ Gaming 15ARP9 – Ryzen 7,375000.0,"| – AMD Ryzen 7 7435HS AI Processor | 
– 512GB M.2 NVMe SSD | 
– 24GB DDR5-4800 RAM | 
– 15.6″ FHD (1920×1080) IPS 300nits Anti-glare Display | 
– 100% sRGB, 144Hz, G-SYNC Display | 
– 8GB NVIDIA GeForce RTX 4060 Graphics | 
– White Backlit Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-loq-gaming-15arp9-ryzen-7-2/,https://www.laptop.lk/wp-content/uploads/2024/10/Lenovo-LOQ-Gaming-15ARP9-Ryzen-7-300x300.webp
Lenovo LOQ Gaming 15AHP9 – Ryzen 7,369000.0,"| – AMD AI Integrate Ryzen 7 8845HS Processor | 
– 512GB SSD M.2 2242 PCIe 4.0×4 NVMe | 
– 1 x 16GB  DDR5-5600 RAM | 
– 15.6″ FHD (1920×1080) IPS 300nits Anti-glare Display | 
– 100% sRGB, 144Hz, G-SYNC Display | 
– 6GB NVIDIA GeForce RTX 4050 Graphics | 
– White Backlit Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-loq-gaming-15ahp9-ryzen-5-copy/,https://www.laptop.lk/wp-content/uploads/2024/08/Lenovo-LOQ-Gaming-15AHP9-–-Ryzen-7-300x300.jpg
HP Victus 15 fa1251TX Gaming – i7,365000.0,"| – Intel Core i7 – 13700H Processor | 
– 512GB M.2 NVMe SSD | 
– 8GB DDR4 – 3200MHz RAM | 
– 15.6″, FHD 1920 x 1080, IPS Display | 
– 6GB NVIDIA GeForce RTX 3050 Graphics | 
– Windows 11 Home | 
– Office Home; Student 2021 | 
– Performance Blue Color | 
 |",https://www.laptop.lk/product/hp-victus-15-fa1251tx-gaming-laptop-i7/,https://www.laptop.lk/wp-content/uploads/2024/02/HP-Victus-15-fa1251TX-Gaming-i7-1-300x300.webp
MSI Cyborg 15 Gaming A13VEK – i7,360000.0,"| – Intel Core i7 13620H Processor | 
– 512GB NVMe PCIe SSD | 
– 16GB DDR5 5200Hz RAM | 
– 15.6″, FHD (1920×1080), 144Hz IPS Display | 
– 6GB NVIDIA GeForce RTX 4050 Graphics | 
– 4-Zone RGB Gaming Keyboard | 
– FreeDOS | 
 |",https://www.laptop.lk/product/msi-cyborg-15-gaming-a13vek-i7/,https://www.laptop.lk/wp-content/uploads/2024/08/MSI-Cyborg-15-Gaming-A13VEK-–-i7-300x300.png
Lenovo IdeaPad Pro 5 16IMH9 – Ultra 7,355000.0,"| – Intel AI Boost integrated Core Ultra 7 155H Processor | 
– 512GB SSD M.2 2242 PCIe NVMe | 
– 16GB LPDDR5x-7467 RAM | 
– 16″, (2048×1280), 120Hz OLED Display | 
– Intel Arc Graphics | 
– Arctic Grey Color | 
– Windows 11 Home | 
 | Free Gifts | 
– Laptop Backpack | 
– Wireless Mouse | 
– Laptop Pouch | 
– Logitech Mouse Pad | 
– Adata 32GB USB Flash Drive | 
 |",https://www.laptop.lk/product/lenovo-ideapad-pro-5-16imh9-ultra-7-2/,https://www.laptop.lk/wp-content/uploads/woocommerce-placeholder-300x300.png
HP Pavilion x360 2-in-1 ek1119TU –  i7,349000.0,"| – Intel Core i7-1355U Processor | 
– 1TB PCIe NVMe M.2 SSD | 
– 16GB DDR4-3200 MHz RAM | 
– 14″, FHD (1920 x 1080) Touch Display | 
– Intel Iris Xe Graphics | 
– Backlit Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/hp-pavilion-x360-2-in-1-ek1119tu-i7/,https://www.laptop.lk/wp-content/uploads/2024/10/HP-Pavilion-x360-2-in-1-08-300x300.webp
HP Elitebook 840 G9 – i5,348000.0,"| – Intel Core i5-1235U Processor | 
– 8GB DDR5-4800 MHz RAM | 
– 512GB PCIe NVMe M.2 SSD | 
– 14″, WUXGA (1920×1200), IPS Display | 
– Intel Iris Xe Graphics | 
– Backlit Keyboard | 
– Silver Color | 
– Windows 11 Pro | 
 |",https://www.laptop.lk/product/hp-elitebook-840-g9-i5/,https://www.laptop.lk/wp-content/uploads/2022/09/HP-Elitebook-840-G9-–-i5-300x300.webp
Lenovo LOQ Gaming 15AHP9 – Ryzen 5,345000.0,"| – AMD AI integrate Ryzen 5 8645HS Processor | 
– 512GB SSD M.2 2242 PCIe 4.0×4 NVMe | 
– 1 x 16GB DDR5-5600 RAM | 
– 15.6″ FHD (1920×1080), 144Hz IPS Display | 
– 6GB NVIDIA GeForce RTX 4050 Graphics | 
– White Backlit Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-loq-gaming-15ahp9-ryzen-5/,https://www.laptop.lk/wp-content/uploads/2024/08/Lenovo-LOQ-Gaming-15AHP9-300x300.webp
Lenovo LOQ Gaming 15ARP9 – Ryzen 7,345000.0,"| – AMD Ryzen 7 7435HS AI Processor | 
– 512GB M.2 NVMe SSD | 
– 24GB DDR5-4800 RAM | 
– 15.6″ FHD (1920×1080) IPS 300nits Anti-glare Display | 
– 100% sRGB, 144Hz, G-SYNC Display | 
– 6GB NVIDIA GeForce RTX 4050 Graphics | 
– White Backlit Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-loq-gaming-15arp9-ryzen-7/,https://www.laptop.lk/wp-content/uploads/2024/10/Lenovo-LOQ-Gaming-15ARP9-–-Ryzen-7-300x300.jpg
HP Pavilion x360 2-in-1 ek1115TU – i7,345000.0,"| – Intel Core i7-1355U Processor | 
– 512GB PCIe NVMe M.2 SSD | 
– 16GB DDR4-3200 MHz RAM | 
– 14″, FHD (1920 x 1080) IPS Display | 
– Intel Iris Xe Graphics | 
– Backlit keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/hp-pavilion-x360-2-in-1-ek1115tu-i7/,https://www.laptop.lk/wp-content/uploads/2024/10/HP-Pavilion-x360-2-in-1-02-300x300.webp
Dell G15 5511 Gaming – i5,345000.0,"| – Intel Core i5 11th Gen Processor | 
– 8GB DDR4 Ram | 
– 256GB SSD Hard Drive | 
– 4GB GeForce RTX 3050 GDDR6 | 
– 15.6″, FHD (1920 x 1080) 120Hz | 
– Office Home and Student 2021 | 
– Specter Green & Dark Shadow Gray | 
– Windows 11 | 
 |",https://www.laptop.lk/product/dell-g5-5511-i5-gaming/,https://www.laptop.lk/wp-content/uploads/2022/06/Dell-G15-5511-i5-Gaming-300x300.webp
MSI Cyborg 15 A2RUDX Gaming – Core 7,340000.0,"| – Intel Core 7 – 240H Processor | 
– 1TB M.2 NVMe PCIe GEN4 SSD | 
– 16GB DDR5  | 4800MHZ  | RAM | 
– 15.6″, FHD, 144Hz Refresh Rate Display | 
– 6GB NVIDIA GeForce RTX 3050 Graphics | 
– Single Backlit Keyboard | 
 |",https://www.laptop.lk/product/msi-cyborg-15-a2rudx-gaming-core-7/,https://www.laptop.lk/wp-content/uploads/2025/07/MSI-Cyborg-15-A12UDX-Gaming-–-Core-7-300x300.jpg
Lenovo Yoga 7 2-in-1 14AHP9 –  Ryzen 7,340000.0,"| – AMD AI Integrated Ryzen 7 8840HS Processor | 
– 1TB SSD M.2 PCIe 4.0×4 NVMe | 
– 16GB LPDDR5x-6400 RAM | 
– 14″ WUXGA, (1920×1200) IPS, Touch Display | 
– AMD Radeon 760M Graphics | 
– Backlit With English Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-yoga-7-2-in-1-14ahp9-ryzen-7/,https://www.laptop.lk/wp-content/uploads/2024/08/Lenovo-Yoga-7-2-in-1-14AHP9-08-300x300.webp
Lenovo IdeaPad Slim 5 14AKP10 – Ryzen AI 7,337000.0,"| – AMD Ryzen AI 7 350 Processor | 
– Integrated AMD Ryzen AI, up to 50 TOPS | 
– 512GB M.2 2242 PCIe NVMe SSD | 
– 32GB SO-DIMM DDR5-4800 RAM | 
– 14″ WUXGA (1920×1200) OLED, 400nits Glossy, Display | 
– AMD Radeon 860M Graphics | 
– Backlit, English Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-5-14akp10-ryzen-ai-7-3/,https://www.laptop.lk/wp-content/uploads/2025/09/Gellary-1-300x300.jpg
MSI Cyborg 15 Gaming A13UDX – i7,330000.0,"| – Intel Core i7-13620H Processor | 
– 1TB NVMe PCIe SSD | 
– 16GB DDR5 4800MHZ RAM | 
– 15.6″ FHD (1920×1080), 144Hz, IPS Display | 
– 6GB NVIDIA GeForce RTX 3050 Graphics | 
– Single Backlit Keyboard | 
– Translucent Black Color | 
 |",https://www.laptop.lk/product/msi-cyborg-15-gaming-a13udx-i7-3/,https://www.laptop.lk/wp-content/uploads/2025/07/MSI-CYBORG-15-A13UDX-LAPTOP-300x300.jpg
Lenovo IdeaPad Slim 5 14IMH9 – Ultra 7,330000.0,"| – Intel Core Ultra 7 155H AI Processor | 
– 1TB M.2 PCIe NVMe SSD | 
– 16GB LPDDR5x-7467 RAM | 
– 14″ WUXGA (1920×1200) OLED 100% DCI-P3 Display | 
– Intel Arc Graphics | 
– Backlit, English Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-5-14imh9-ultra-7/,https://www.laptop.lk/wp-content/uploads/2024/12/Lenovo-IdeaPad-Slim-5-14IMH9-–-Ultra-7-1-300x300.jpg
MSI Cyborg 15 Gaming A13UDX – i7,330000.0,"| – Intel Core i7-13620H Processor | 
– 512GB NVMe PCIe SSD | 
– 16GB DDR5 5200MHz RAM | 
– 15.6″ FHD (1920×1080), 144Hz, IPS Display | 
– 6GB NVIDIA GeForce RTX 3050 Graphics | 
– Single Backlit Keyboard | 
– FreeDOS | 
 |",https://www.laptop.lk/product/msi-cyborg-15-gaming-a13udx-i7/,https://www.laptop.lk/wp-content/uploads/2024/08/MSI-Cyborg-15-Gaming-A13UDX-–-i7-300x300.webp
MSI Cyborg 15 A12VE Gaming – i7,330000.0,"| – Intel Core i7 – 12650H Processor | 
– 16GB DDR5 4800MHZ RAM | 
– 512GB M.2 NVME Gen4 SSD | 
– 15.6″, FHD, 144Hz Refresh Rate Display | 
– 6GB NVIDIA GeForce RTX 4050 Graphics | 
– 53.5 WHrs Battery Type | 
– Dos | 
 |",https://www.laptop.lk/product/msi-cyborg-15-a12ve-i7/,https://www.laptop.lk/wp-content/uploads/2022/01/MSI-Cyborg-15-A12VE-–-i5-Gaming-300x300.jpg
Lenovo IdeaPad 5 2-in-1 14AKP10 – Ryzen AI 7,325000.0,"| – AMD Ryzen AI 7 350 Processor | 
– Integrated AMD Ryzen AI, up to 50 TOPS | 
– 512GB M.2 2242 PCIe NVMe SSD | 
– 24GB SO-DIMM DDR5-4800 RAM | 
– 14″ WUXGA (1920×1200) OLED, 400nits Glossy, Touch Display | 
– AMD Radeon 840M Graphics | 
– Backlit, English Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-5-14akp10-ryzen-ai-7-2/,https://www.laptop.lk/wp-content/uploads/2025/09/Gellary-300x300.jpg
Lenovo IdeaPad Slim 5 16AKP10 – Ryzen AI 5,322000.0,"| – AMD Ryzen AI 5 340 Processor | 
– Integrated AMD Ryzen AI up to 50 TOPS | 
– 1TB M.2 PCIe 4.0×4 NVMe SSD | 
– 24GB SO-DIMM DDR5-4800 RAM | 
– 16″ 2.8K (2880×1800) OLED, 120Hz Display | 
– AMD Radeon 840M Graphics | 
– Backlit English Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-5-16akp10-ryzen-ai-5/,https://www.laptop.lk/wp-content/uploads/2025/04/Lenovo-IdeaPad-Slim-5-16AKP10-Ryzen-AI-5-300x300.jpg
Lenovo IdeaPad Slim 5 14AKP10 – Ryzen AI 7,322000.0,"| – AMD Ryzen AI 7 350 Processor | 
– Integrated AMD Ryzen AI, up to 50 TOPS | 
– 1TB M.2 2242 PCIe NVMe SSD | 
– 24GB SO-DIMM DDR5-4800 RAM | 
– 14″ WUXGA (1920×1200) OLED, 400nits Glossy Display | 
– AMD Radeon 840M Graphics | 
– Backlit, English Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-5-14akp10-ryzen-ai-7/,https://www.laptop.lk/wp-content/uploads/2025/04/Lenovo-IdeaPad-Slim-5-14AKP10-1-300x300.jpg
HP ProBook 460 16″ G11 – Ultra 7,315000.0,"| – Intel Core Ultra 7 155H Processor | 
– 512GB PCIe NVMe SSD | 
– 8GB DDR5-5600 MT/s RAM | 
– 16” diagonal, WUXGA (1920 x 1200), Display | 
– Intel Graphics | 
– Pike silver Color | 
 | Free Gifts  | 
– Laptop Backpack | 
– Wireless Mouse | 
– Laptop Pouch | 
– Logitech Mouse Pad | 
– Adata 32GB USB Flash Drive | 
 |",https://www.laptop.lk/product/hp-probook-460-16-g11-ultra-7/,https://www.laptop.lk/wp-content/uploads/woocommerce-placeholder-300x300.png
Dell Inspiron 16 7640 2 in 1 – Ultra 7,310000.0,"| – Intel Core Ultra 7 155H processor | 
– 1TB, M.2 2230, Gen 4 PCIe NVMe, SSD | 
– 16GB LPDDR5x 6400 MT/s RAM | 
– 16″ 16:10 FHD (1920 x 1200) Touch 300nits Display | 
– fingerprint | 
– Intel Arc Graphics | 
– backlit keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/dell-inspiron-16-7640-2-in-1-ultra-7/,https://www.laptop.lk/wp-content/uploads/2025/09/Dell-Inspiron-16-7640-2-in-1-1-300x300.jpg
Lenovo IdeaPad Slim 5 16IMH9 – Ultra 7,309000.0,"| – Intel Core Ultra 7 155H AI Processor | 
– 512GB M.2 PCIe NVMe SSD | 
– 16GB LPDDR5x-7467 RAM | 
– 16″ WUXGA (1920×1200) IPS 100% sRGB, 60Hz Display | 
– Intel Arc Graphics | 
– Backlit, English Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-5-16imh9-ultra-7/,https://www.laptop.lk/wp-content/uploads/2024/12/Lenovo-IdeaPad-Slim-5-16IMH9-Ultra-7-300x300.jpg
Hp Victus 15 fb2132Ax Gaming – Ryzen 7,309000.0,"| – AMD Ryzen 7-8845HS Processor | 
– 1TB Gen4 NVMe Performance M.2 SSD | 
– 16GB DDR5-5600 RAM | 
– 6GB NVIDIA GeForce RTX 3050 Graphics | 
– 15.6″ FHD 144Hz IPS Anti-Glare Display | 
– Backlit, performance blue keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/hp-victus-fb2132ax-gaming-ryzen-7/,https://www.laptop.lk/wp-content/uploads/2024/11/Hp-Victus-fb2132Ax-Gaming-Ryzen-7-300x300.webp
MSI Cyborg 15 A12VE Gaming – i5,300000.0,"| – Intel Core i5 – 12450H Processor | 
– 512GB M.2 NVMe Gen4 SSD | 
– 16GB DDR5 4800MHZ RAM | 
– 15.6″, FHD, 144Hz Refresh Rate Display | 
– 6GB NVIDIA GeForce RTX 4050 Graphics | 
– Single Backlit Keyboard | 
– FreeDOS | 
 |",https://www.laptop.lk/product/msi-cyborg-15-a12ve-i5/,https://www.laptop.lk/wp-content/uploads/2023/12/MSI-CYBORG-15-A12VE-01-300x300.jpg
HP ProBook 450 G9 – i7,300000.0,"| – Intel Core i7 – 1255U Processor | 
– 512GB NVMe SSD | 
– 8GB DDR4 3200 RAM | 
– 15.6″, FHD (1920 x 1080), IPS Display | 
– Intel UHD Graphics | 
– Dual stereo speakers | 
– Windows 11 Pro | 
 |",https://www.laptop.lk/product/hp-probook-450-g9-i7/,https://www.laptop.lk/wp-content/uploads/2023/03/HP-ProBook-450-G9-i7-1255U-300x300.webp
Acer Nitro V 15 ANV15-51-52AM Gaming – i7,299000.0,"| – Intel Core i7- 13620H Processor | 
– 1TB PCIe NVMe SSD | 
– 32GB DDR5 RAM | 
– 15.6″, 1920 x 1080, 144 Hz Refresh Rate, IPS Display | 
– 6GB NVIDIA GeForce RTX 4050 Laptop GPU Graphics | 
– Backlit keyboard | 
– Windows 11 Home | 
 | Free Gifts  | 
– Laptop Backpack | 
– Wireless Mouse | 
– Laptop Pouch | 
– Logitech Mouse Pad | 
– Adata 32GB USB Flash Drive | 
 |",https://www.laptop.lk/product/acer-nitro-v-15-anv15-51-52am-gaming-i7-2/,https://www.laptop.lk/wp-content/uploads/2025/09/ACER-NITRO-V-15-COREi7-300x300.jpg
MSI Cyborg 15 Gaming A13UCX – i7,290000.0,"| – Intel Core i7-13620H processor | 
– 512GB NVMe PCIe SSD | 
– 16GB DDR5 5200MHz RAM | 
– 15.6″, FHD (1920×1080), 144Hz, IPS Display | 
– 4GB NVIDIA GeForce RTX 2050 Graphics | 
– Single Backlit Keyboard | 
– FreeDos | 
 |",https://www.laptop.lk/product/msi-cyborg-15-gaming-a13ucx-i7-2/,https://www.laptop.lk/wp-content/uploads/2023/07/MSI-Cyborg-15-Gaming-A13UCX-–-i7-300x300.jpg
