Product Name,Current Price,Description,Product URL,Image URL
Lenovo IdeaPad Slim 5 14IMH9 – Ultra 5,289000.0,"| – Intel Core Ultra 5 125H AI Processor | 
– 512GB M.2 PCIe NVMe SSD | 
– 16GB LPDDR5x-7467 RAM | 
– 14″ WUXGA (1920×1200) OLED 100% DCI-P3 Display | 
– Intel Arc Graphics | 
– Backlit, English Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-5-14imh9-ultra-5/,https://www.laptop.lk/wp-content/uploads/2024/12/Lenovo-IdeaPad-Slim-5-14IMH9-Ultra-5-300x300.jpg
Asus Zenbook 14 UM3406H – Ryzen 7,289000.0,"| – AMD Ryzen 7 8840HS Processor | 
– AMD XDNA NPU up to 16TOPS | 
– 512GB M.2 NVMe PCIe 4.0 SSD | 
– 16GB LPDDR5X RAM | 
– 14″, WUXGA (1920 x 1200) OLED Touch Display | 
– AMD Radeon Graphics | 
– Backlit Chiclet Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/asus-zenbook-14-um3406h-ryzen-7/,https://www.laptop.lk/wp-content/uploads/2024/11/Asus-Zenbook-14-UM3406H-–-Ryzen-7-300x300.jpg
HP Pavilion x360 2-in-1 ek1112TU – i5,287000.0,"| – Intel Core i5-1335U Processor | 
– 512GB PCIe NVMe M.2 SSD | 
– 8GB DDR4-3200MHz RAM | 
– 14″, FHD (1920 x 1080), Touch Display | 
– Intel Iris Xe Graphics | 
– Backlit keyboard | 
– Windows 11 Home | 
 | Free Gifts  | 
– Laptop Backpack | 
– Wireless Mouse | 
– Laptop Pouch | 
– Logitech Mouse Pad | 
– Adata 32GB USB Flash Drive | 
 |",https://www.laptop.lk/product/hp-pavilion-x360-2-in-1-ek1112tu-i5/,https://www.laptop.lk/wp-content/uploads/woocommerce-placeholder-300x300.png
Lenovo IdeaPad 5 2-in-1 14AKP10 – Ryzen AI 5,285000.0,"| – AMD Ryzen AI 5 340 Processor | 
– Integrated AMD Ryzen AI, up to 50 TOPS | 
– 512GB M.2 PCIe 4.0×4 NVMe SSD | 
– 16GB LPDDR5x-7500 RAM | 
– 14″ WUXGA (1920×1200) IPS, Touch Display | 
– AMD Radeon 840M Graphics | 
– Backlit, English Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-5-2-in-1-14akp10-ryzen-ai-5/,https://www.laptop.lk/wp-content/uploads/2025/04/Lenovo-IdeaPad-5-2-in-1-14AKP10-–-Ryzen-AI-5-300x300.jpg
HP EliteBook 640 G11 –  Ultra 5,285000.0,"| – Intel Core Ultra 5 125U Processor | 
– Intel vPro Technology | 
– 512GB PCIe NVMe SSD | 
– 8GB DDR5-5600 MT/s RAM | 
– 14″, WUXGA (1920 x 1200), IPS Display | 
– Intel Arc Graphics | 
– Fingerprint reader | 
– Pike silver aluminum Color | 
 |",https://www.laptop.lk/product/hp-elitebook-640-g11-ultra-5/,https://www.laptop.lk/wp-content/uploads/2025/07/HP-EliteBook-640-14-G11-Ultra-5-300x300.jpg
Lenovo IdeaPad Slim 5 16IMH9 – Ultra 5,284000.0,"| – Intel Core Ultra 5 125H AI Processor | 
– 512GB M.2 PCIe NVMe SSD | 
– 16GB LPDDR5x-7467 RAM | 
– 16″ WUXGA (1920×1200) IPS 100% sRGB, 60Hz Display | 
– Intel Arc Graphics | 
– Backlit, English Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-5-16imh9-ultra-5/,https://www.laptop.lk/wp-content/uploads/2024/12/Lenovo-IdeaPad-Slim-5-16IMH9-Ultra-5-1-300x300.jpg
Asus TUF Gaming FX607VJ – Core 5,278000.0,"| – Intel Core 5 210H Processor | 
– 512GB PCIe 4.0 NVMe M.2 SSD | 
– 16GB DDR4-3200 RAM | 
– 16″, FHD (1920 x 1200, WUXGA), 144Hz IPS Display | 
– 6GB NVIDIA GeForce RTX 3050 Graphics | 
– Backlit Chiclet 1-Zone RGB Keyboard | 
– Mecha Gray Color | 
 |",https://www.laptop.lk/product/asus-tuf-gaming-fx607vj-core-5/,https://www.laptop.lk/wp-content/uploads/2025/11/ASUS-TUF-GAMING-FX607VJ-–-Core-5-6-300x300.jpg
HP Victus 15 fa1394TX Gaming – i5,275000.0,"| – Intel Core i5-13420H Processor | 
– 512GB M.2 NVMe SSD | 
– 8GB DDR4 – 3200MHz RAM | 
– 15.6″, FHD 1920 x 1080, IPS Display | 
– 6GB NVIDIA GeForce RTX 3050 Graphics | 
– Performance Blue Color | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/hp-victus-15-fa1247tx-gaming-i5/,https://www.laptop.lk/wp-content/uploads/2024/11/HP-Victus-15-300x300.webp
MSI Cyborg 15 Gaming A13UCX – i5,275000.0,"| – Intel Core i5–13420H Processor | 
– 512GB NVMe PCIe SSD | 
– 16GB DDR5 5200MHz RAM | 
– 15.6″, FHD (1920×1080), 144Hz, IPS Display | 
– 4GB NVIDIA GeForce RTX 2050 Graphics | 
– Single Backlit Keyboard | 
– Free Dos | 
 |",https://www.laptop.lk/product/msi-cyborg-15-gaming-a13ucx-i5/,https://www.laptop.lk/wp-content/uploads/2022/07/MSI-Cyborg-15-Gaming-A13UCX-–-i5-300x300.jpg
MSI Cyborg 15 Gaming A13UCX – i5,269000.0,"| – Intel Core i5–13420H Processor | 
– 512GB NVMe PCIe SSD | 
– 16GB DDR5 5200MHz RAM | 
– 15.6″, FHD (1920×1080), 144Hz, IPS Display | 
– 4GB NVIDIA GeForce RTX 2050 Graphics | 
– Single Backlit Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/msi-cyborg-15-gaming-a13ucx-i5-2/,https://www.laptop.lk/wp-content/uploads/2025/02/MSI-Cyborg-15-Gaming-A13UCX-–-i5-300x300.jpg
Lenovo LOQ Gaming 15ARP9 – Ryzen 5,269000.0,"| – AMD Ryzen 5 7235HS AI Processor | 
– 512GB M.2 NVMe SSD | 
– 12GB DDR5-4800 RAM | 
– 15.6″ FHD (1920×1080) IPS 300nits Anti-glare Display | 
– 100% sRGB, 144Hz, G-SYNC Display | 
– 6GB NVIDIA GeForce RTX 3050 Graphics | 
– White Backlit Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-loq-gaming-15arp9-ryzen-5/,https://www.laptop.lk/wp-content/uploads/2024/10/Lenovo-LOQ-Gaming-15ARP9-Ryzen-5-300x300.jpg
HP ProBook 440 14 inch G11 – Ultra 5,265000.0,"| – Intel Core Ultra 5 125U Processor | 
– 512GB PCIe NVMe SSD | 
– 8GB DDR5-5600 MT/s RAM | 
– 14″ diagonal, WUXGA (1920 x 1200), Display | 
– Intel Graphics | 
– Pike silver Color | 
 |",https://www.laptop.lk/product/hp-probook-440-14-inch-g11-ultra-5/,https://www.laptop.lk/wp-content/uploads/2025/02/HP-ProBook-440-14-inch-G11-–-Ultra-5-300x300.png
Lenovo IdeaPad Slim 3 16IRU9 – Core 7,265000.0,"| – Intel Core 7 150U Processor | 
– 512GB M.2 PCIe NVMe SSD | 
– 16GB DDR5-5200 RAM | 
– 16″ WUXGA (1920×1200), IPS Display | 
– Intel Graphics | 
– Backlit, English (EU) Keyboard | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-3-16iru9-core-7/,https://www.laptop.lk/wp-content/uploads/2024/09/Lenovo-IdeaPad-Slim-3-16IRU9-05-300x300.webp
HP ProBook 450 G10 – i5,254000.0,"| – Intel Core i5-1335U Processor | 
– 8GB DDR4-3200 MHz RAM | 
– 512GB PCIe NVMe M.2 SSD | 
– 15.6″ diagonal, FHD (1920 x 1080), IPS Display | 
– Intel UHD Graphics | 
– Pike silver aluminum Color | 
– FreeDOS | 
 |",https://www.laptop.lk/product/hp-probook-450-g10-i5/,https://www.laptop.lk/wp-content/uploads/2023/10/HP-ProBook-450-G10-–-i5-300x300.webp
Lenovo IdeaPad Slim 3 15IRH10 – i7,249000.0,"| – Intel Core i7-13620H Processor | 
– 1TB M.2 2242 PCIe NVMe SSD | 
– 16GB DDR5-4800 RAM | 
– 15.3″ WUXGA (1920×1200) IPS Display | 
– Intel UHD Graphics | 
– Luna Grey Color | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-3-15irh10-i7-2/,https://www.laptop.lk/wp-content/uploads/2025/05/Lenovo-IdeaPad-Slim-3-15IRH10-–-i7-1-300x300.jpg
Asus Vivobook 15 X1504VA – i7,249000.0,"| – Intel Core i7 – 1355U Processor | 
– 512GB NVME M.2 SSD | 
– 16GB DDR4 3200MHZ RAM | 
– 15.6″, FHD, (1920×1080) Display | 
– Intel UHD Graphics | 
– Backlit keyboard | 
– Windows 11 Home | 
– Office Home 2024 | 
 | 
 |",https://www.laptop.lk/product/asus-vivobook-15-x1504va-i7-2/,https://www.laptop.lk/wp-content/uploads/2025/09/Asus-Vivobook-15-X1504VA-–-i7-300x300.jpg
Lenovo IdeaPad Slim 3 15IRH10 – i7,230000.0,"| – Intel Core i7-13620H Processor | 
– 512GB M.2 2242 PCIe NVMe SSD | 
– 16GB DDR5-4800 RAM | 
– 15.3″ WUXGA (1920×1200) IPS Display | 
– Intel UHD Graphics | 
– Backlit Keyboard | 
– IR Camera | 
– Windows | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-3-15irh10-i7-3/,https://www.laptop.lk/wp-content/uploads/2025/05/Lenovo-IdeaPad-Slim-3-15IRH10-–-i7-3-300x300.jpg
MSI Modern 15 F1MG 824XLK – Core 5,229000.0,"| – Intel Core 5 120U processor | 
– 512GB SSD (NVMe PCIe Gen4) | 
– 16GB DDR4 3200MHz RAM | 
– 15.6″ FHD Display | 
– Iris Xe Graphics | 
– Urban Silver Color | 
 |",https://www.laptop.lk/product/msi-modern-15-f1mg-824xlk-core-5/,https://www.laptop.lk/wp-content/uploads/2025/09/MSI-Modern-15-F1MG-824XLK-300x300.jpg
Lenovo IdeaPad Slim 3 15ARP10 – Ryzen 7,228000.0,"| – AMD Ryzen 7 7735HS Processor | 
– 512GB M.2 2242 PCIe 4.0×4 NVMe SSD | 
– 16GB DDR5-4800 RAM | 
– 15.3″ WUXGA (1920×1200) IPS Display | 
– AMD Radeon 680M Graphics | 
– Backlit, English (EU) | 
– Windows 11 Home | 
 | Free Gifts  | 
– Laptop Backpack | 
– Wireless Mouse | 
– Laptop Pouch | 
– Logitech Mouse Pad | 
– Adata 32GB USB Flash Drive | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-3-15arp10-ryzen-7/,https://www.laptop.lk/wp-content/uploads/woocommerce-placeholder-300x300.png
Asus Vivobook 15 X1502VA BQ5651WS – i5,223000.0,"| – Intel Core i5-13420H Processor | 
– 512GB M.2 NVMe PCIe 4.0 SSD | 
– 16GB DDR4 RAM | 
– 15.6, FHD (1920 x 1080) Display | 
– Intel UHD Graphics | 
– Backlit Chiclet Keyboard | 
– Windows 11 Home | 
– Office Home 2024 | 
 | 
 |",https://www.laptop.lk/product/asus-vivobook-15-x1502va-i5/,https://www.laptop.lk/wp-content/uploads/2025/07/Asus-Vivobook-15-X1502VA-BQ5651WS-–-i5-300x300.jpg
Lenovo IdeaPad Slim 3 15IRH8 – i7,219000.0,"| – Intel Core i7-13620H Processor | 
– 512GB SSD M.2 PCIe NVMe | 
– 16GB Soldered LPDDR5-4800 RAM | 
– 15.6″ FHD (1920×1080) Display | 
– Intel UHD Graphics | 
– Arctic Grey Color | 
– FreeDOS | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-3-15irh8-i7-2/,https://www.laptop.lk/wp-content/uploads/2024/11/Lenovo-IdeaPad-Slim-3-15IRH8-–-i7-300x300.webp
Asus ExpertBook P1503CVA – Core 5,219000.0,"| – Intel Core 5 210H Processor | 
– 512GB M.2 NVMe PCIe SSD | 
– 16GB DDR5 SO-DIMM RAM | 
– 15.6″, FHD (1920 x 1080) Display | 
– Intel UHD Graphics | 
– Misty Grey Color | 
 |",https://www.laptop.lk/product/asus-expertbook-p1503cva-core-5-2/,https://www.laptop.lk/wp-content/uploads/2026/02/ASUS-EXPERTBOOK-P1503CVA-1-1-300x300.jpg
Lenovo IdeaPad Slim 3 15IRH10R – Core 5,215000.0,"| – Intel Core 5 210H Processor | 
– 1TB M.2 PCIe 4.0×4 NVMe SSD | 
– 16GB SO-DIMM DDR5-4800 RAM | 
– 15.3″ WUXGA (1920×1200) IPS 300nits Display | 
– Intel Graphics | 
– Luna Grey Color | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-3-15irh10r-core-5/,https://www.laptop.lk/wp-content/uploads/2025/05/Lenovo-IdeaPad-Slim-3-15IRH10R-300x300.jpg
Lenovo IdeaPad Slim 3 15IRU9 – Core 5,210000.0,"| – Intel Core 5 120U Processor | 
– 512GB M.2 NVMe SSD | 
– 16GB DDR5-5200 RAM | 
– 15.6″ FHD (1920×1080) Display | 
– Integrated Intel Graphics | 
– Arctic Grey Color | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-3-15iru9-core-5/,https://www.laptop.lk/wp-content/uploads/2024/09/Lenovo-IdeaPad-Slim-3-15IRU9-Core-5-300x300.webp
Lenovo IdeaPad Slim 3 15IRH10 – i5,199000.0,"| – Intel Core i5-13420H Processor | 
– 512GB M.2 2242 PCIe NVMe SSD | 
– 16GB DDR5-4800 RAM | 
– 15.3″ WUXGA (1920×1200) IPS Display | 
– Intel UHD Graphics | 
– Luna Grey | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-3-15irh10-i5-2/,https://www.laptop.lk/wp-content/uploads/2025/05/Lenovo-IdeaPad-Slim-3-15IRH10-i5-1-300x300.jpg
HP 15 fd1114TU – Core 5,199000.0,"| – Intel Core 5 120U Processor | 
– 512GB PCIe NVMe M.2 SSD | 
– 8GB DDR4-3200 MHz RAM | 
– 15.6″, FHD (1920 x 1080) Display | 
– Intel UHD Graphics | 
– Natural silver | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/hp-15-fd1114tu-core-5/,https://www.laptop.lk/wp-content/uploads/2025/04/HP-15-fd1114TU-–-Core-5-300x300.jpg
Lenovo IdeaPad Slim 3 15AMN8 – Ryzen 5,189000.0,"| – AMD Ryzen 5 7520U Processor | 
– 512GB M.2 PCIe NVMe SSD | 
– 16GB LPDDR5-5500 RAM | 
– 15.6″ FHD (1920×1080) Display | 
– AMD Radeon 610M Graphics | 
– English Keyboard | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-3-15amn8-ryzen-5-6/,https://www.laptop.lk/wp-content/uploads/2026/01/Lenovo-IdeaPad-Slim-3-15AMN8-n-300x300.jpg
Acer Aspire 3 A315 Notebook – Ryzen 5,189000.0,"| – Amd Ryzen 5 – 7520U Processor | 
– 8GB LPDDR5 RAM | 
– 512GB PCIe NVMe SSD | 
– AMD Radeon Graphics | 
– 15.6″, FHD (1920 x 1080) Display | 
– Windows 11 Home | 
– Silver Color | 
 |",https://www.laptop.lk/product/acer-aspire-3-a315-notebook/,https://www.laptop.lk/wp-content/uploads/2023/07/Acer-Aspire-3-A315-Notebook-300x300.webp
Lenovo IdeaPad Slim 3 15IRH8 – i5,188000.0,"| – Intel Core i5-13420H Processor | 
– 512GB M.2 PCIe NVMe SSD | 
– 16GB Soldered LPDDR5-4800 RAM | 
– 15.6″ FHD (1920×1080) Display | 
– Intel UHD Graphics | 
– Arctic Grey Color | 
– FreeDOS | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-3-15irh8-i5-3/,https://www.laptop.lk/wp-content/uploads/2024/11/Lenovo-IdeaPad-Slim-3-15IRH8-i5-1-300x300.webp
HP Laptop 15-fd0504TU – Core 5,185000.0,"| –  | Intel Core 5 120U |  Processor | 
– 512GB PCIe NVMe M.2 SSD | 
– 8GB DDR4-3200 MT/s RAM | 
– 15.6″, FHD (1920 x 1080) Display | 
– Intel  Graphics | 
– Natural silver | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/hp-laptop-15-fd0504tu-core-5-2/,https://www.laptop.lk/wp-content/uploads/2025/07/HP-Laptop-15-fd0504TU-–-i5-300x300.jpg
Dell Inspiron 3520 – i5,159000.0,"| – Intel Core i5 – 1235U Processor | 
– 512GB M.2 NVMe SSD | 
– 8GB DDR4 RAM | 
– 15.6″, FHD, 120Hz Refresh Rate Display | 
– Intel UHD Graphics | 
– Black Color | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/dell-inspiron-3520-i5-3/,https://www.laptop.lk/wp-content/uploads/2024/12/Dell-Inspiron-3520-–-i5-1-300x300.jpg
HP 15 fd0275TU – i3,154000.0,"| – Intel Core i3 – 1315U Processor | 
– 512GB PCIe NVMe M.2 SSD | 
– 8GB DDR4-3200 MHz RAM | 
– 15.6″, FHD (1920 x 1080) Display | 
– Intel UHD Graphics | 
– Natural silver | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/hp-15-fd0275tu-i3/,https://www.laptop.lk/wp-content/uploads/2024/11/HP-15-fd0275TU-i3-300x300.webp
HP 15 fd0487TU – i3,154000.0,"| 
 | –  | Intel Core i3-1315U Processor | 
 | –  | 512GB PCIe  | NVMe |  M.2 SSD | 
 | –  | 8GB DDR4-3200 MT/s RAM| | 
 | –  | 15.6″, FHD (1920 x 1080) Display | 
 | –  | Intel UHD Graphics | 
 | –  | Natural silver | 
 | –  | Windows 11 Home | 
 | 
 |",https://www.laptop.lk/product/hp-15-fd0487tu-i3/,https://www.laptop.lk/wp-content/uploads/2025/07/HP-15-fd0487TU-i3-300x300.jpg
Acer Aspire 15 A15 51P – Core 3,149000.0,"| – Acer Intel Core 3 100U processor | 
– 512GB PCIe Gen4 NVMe SSD | 
– 8GB LPDDR5 RAM | 
– 15.6″ FHD (1920×1080) IPS Display | 
– Intel Graphics | 
– Gray Color | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/acer-aspire-15-a15-51p-core-3/,https://www.laptop.lk/wp-content/uploads/2025/07/Acer-Aspire-15-A15-51P-Core-3-300x300.jpg
MSI Modern 15 F13MG – i3,146000.0,"| – Intel Core i3-1315U Processor | 
– 512GB GEN4 NVME M.2 SSD | 
– 8GB DDR4-3200MHz RAM | 
– 15.6″, FHD (1920 x 1080) IPS Display | 
– Single Backlit Keyboard | 
– Intel graphics | 
 |",https://www.laptop.lk/product/msi-modern-15-f13mg-i3/,https://www.laptop.lk/wp-content/uploads/2025/05/MSI-Modern-15-F13MG-300x300.jpg
Acer Aspire Lite (AL16-52P) – i3,145000.0,"| – Intel Core i3 – 1305U Processor | 
– 256GB NVME M.2 SSD | 
– 8GB DDR5 4800MHZ RAM | 
– 16″ FHD, (1920×1200), IPS Display | 
– Intel UHD Graphics | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/acer-aspire-lite-al16-52p-i3/,https://www.laptop.lk/wp-content/uploads/2025/03/ACER-AL52P-I3-8GB-256-SIL-01-2-300x300.jpg
HP 15 fc0266AU – Ryzen 3,144900.0,"| – AMD Ryzen 3 7320U Processor | 
– 512GB PCIe NVMe M.2 SSD | 
– 8GB LPDDR5-5500 MHz RAM | 
– 15.6″, FHD (1920 x 1080) Display | 
– AMD Radeon Graphics | 
– Natural silver Color | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/hp-15-fc0266au-ryzen-3/,https://www.laptop.lk/wp-content/uploads/2024/11/HP-Laptop-15-fc0266AU-300x300.jpg
Asus Vivobook F150VA-BQ149 – i3,138000.0,"| – Intel Core i3-1315U Processor | 
– 512GB M.2 NVMe PCIe SSD | 
– 8GB DDR4 RAM | 
– 15.6″ FHD (1920×1080) Display | 
– Intel UHD Graphics | 
– Backlit keyboard | 
 |",https://www.laptop.lk/product/asus-vivobook-f1504a-bq149-i3/,https://www.laptop.lk/wp-content/uploads/2025/12/Asus-Vivobook-F1504VA-BQ149-i3-300x300.jpg
HP Laptop 15S Fc0387AU – Ryzen 3,129990.0,"| – AMD Ryzen 3 7320U Processor | 
– 512GB PCIe NVMe M.2 SSD | 
– 8GB LPDDR5-5500 MT/s RAM | 
– 15.6″, FHD (1920 x 1080) Display | 
– AMD Radeon Graphics | 
– Natural silver | 
– Windows 11 Home | 
 |",https://www.laptop.lk/product/hp-laptop-15s-fc0387au-ryzen-3/,https://www.laptop.lk/wp-content/uploads/2025/03/HP-Laptop-15S-Fc0387AU-Ryzen-3-300x300.jpg
Dell Vostro 3530 – i3,129000.0,"| – Intel Core i3- 1305UProcessor | 
– 512GB M.2 PCIe NVMe SSD | 
– 8GB DDR4 3200MHz RAM | 
– 15.6″, FHD, 120Hz Refresh Rate Display | 
– Intel UHD Graphics | 
– Black Color | 
 |",https://www.laptop.lk/product/dell-vostro-3530-i3/,https://www.laptop.lk/wp-content/uploads/2025/05/Dell-Vostro-3530-–-i3-300x300.jpg
Lenovo IdeaPad Slim 3 15IAN8 – Intel N100,112000.0,"| – Intel N100 Processor | 
– 512GB M.2 2242 PCIe 4.0×4 NVMe SSD | 
– 8GB LPDDR5-4800 RAM | 
– Intel UHD Graphics | 
– 15.6″ FHD (1920×1080) 250nits Display | 
– Arctic Grey Color | 
 |",https://www.laptop.lk/product/lenovo-ideapad-slim-3-15ian8-intel-n100/,https://www.laptop.lk/wp-content/uploads/2025/08/Lenovo-IdeaPad-Slim-3-15IAN8-Intel-N100-300x300.jpg
Intel 11Gen Core i7 11400F Processor,101500.0,"| – Intel Brand | 
– BX8070811400F Part Number | 
– Intel Core i7 Processor Series | 
– LGA 1200 CPU Socket Type | 
 |",https://www.laptop.lk/product/intel-11gen-core-i7-11400f-processor/,https://www.laptop.lk/wp-content/uploads/2023/07/1-80-300x300.jpg
Intel 12Gen Core i5 12400F Processor,58500.0,"| – BX8071512400F Model | 
– Processor Model Intel i5-12400F | 
– Intel Core i5 Processor Series | 
– Processor Generation 12th Generation | 
– Processor Socket LGA 1700 | 
 |",https://www.laptop.lk/product/intel-12gen-core-i5-12400f-processor/,https://www.laptop.lk/wp-content/uploads/2023/07/1-81-300x300.jpg
Intel 10Gen Core i5 10400 Processor,45500.0,"| – 6 Cores / 12 Threads | 
– Socket type LGA 1200 | 
– Up to 4. 3 GHz | 
– Compatible with Intel 400 series chipset based motherboards | 
– Intel Optane Memory support | 
– Cooler included | 
 |",https://www.laptop.lk/product/intel-10gen-core-i5-10400-processor/,https://www.laptop.lk/wp-content/uploads/2023/07/1-73-300x300.jpg
Intel 10Gen G6400 Pentium Gold Processor,26000.0,"| – Intel Pentium Gold G6400 | 
– Base Frequency 4.0GHz | 
– Smart Cache 4MB | 
– TDP 58 | 
– Memory Max 128 GB | 
 |",https://www.laptop.lk/product/intel-10gen-g6400-pentium-gold-processor/,https://www.laptop.lk/wp-content/uploads/2023/07/1-70-300x300.jpg
Intel 10Gen G6405 Pentium Gold Processor,25500.0,"| – Intel Pentium Gold G6405 Model | 
– Socket Supported FCLGA1200 | 
– Speed 4.10 GHz, Cores- 2 & Threads- 4 | 
– 4M Intel Smart Cache | 
– Intel UHD Graphics 610 | 
 | 
 |   |",https://www.laptop.lk/product/intel-10gen-g6405-pentium-gold-processor/,https://www.laptop.lk/wp-content/uploads/2023/07/1-72-300x300.jpg
